,Cuisine,City,Review
16,Italian,San Francisco,Thanks so much for the great review and feedback Dominique! Weâ€™re so glad you love our pizza as much as we do :) We hope to see you again soon!
17,Italian,San Francisco,"Who is ready for an awesome pizza party ?! If you are, Tony's is an awesome place to go - since this place has some of the best pizzas, include some unique award winning ones. Tony's has been on my list of places to try for as long as I can remember & I was super excited when this past Friday night, I was finally able to try it! I was super excited and this place was overall pretty yummy. Now if you go here, definitely take advantage of the Yelp Waiting List and put your name there before you come as the wait lines here can be quite long. We came in a group of 5 and ended up sitting outside under lights and near a heating lamp which was really nice. We ended up ordering: *Margarita Pizza - for something safe and normal, this pizza is a great choice. The mozzarella was fresh and the tomato sauce delicious! *Honey Pie - my favorite pizza, even though not award winning (which it should), this was delicious. A combo of serrano peppers, fried onions, honey on top of a yummy cheesy pizza this was delicious. We ended up ordering two of these because they were so yummy! *New Yorker - this pizza was yummy and something my friend had recommended to me. If you are a meat eater this is the one for you - this had sausages, pepperoni & fresh ricotta which was my favorite. The ricotta was so yummy on the pizza it left me wanting more! *Spinach artichoke Pizza - this was my least favorite but if you are into spinach artichoke creaminess you will like this! Overall, nice experience and really happy I finally was able to try this place out!"
18,Italian,San Francisco,Thanks so much for the review and beautiful photos Prasiddha! Weâ€™re glad you enjoyed your meal with us and hope to see you again soon :)
19,Italian,San Francisco,"Tony's Pizza Napoletana is the best and my favorite pizzeria in San Francisco and the Bay Area. I've been going to Tony's since they opened so a review is long overdue. I always compare any pizza I eat to Tony's and none of them come close. You can't go wrong with any of the pizzas here, but my favorite and go-to is the gold medal winner, the coal fired New Yorker. Also check out Tony G's Capo's for some awesome Detroit and Chicago style pizzas."
20,Italian,San Francisco,Thanks so much for the review and the shoutout for our sister restaurant Capoâ€™s Denise!
21,Italian,San Francisco,"its always worth the drive for this pizza here in San Francisco. I always order the New Yorker and Margarita pizza . Every time , perfect! Yum ! Delicious! Â 2nd favorite pizza place of mine . Â The crust and cheese is thee best .  I highly recommend calling ahead of time because finding parking to pick up your order will take awhile to begin with .  I've always had my orders ready the expected time of pick up . 20-30 mins , calling ahead of time then find parking . Plus it's right on the corner across the street from the beautiful Â park you can walk to and have a bite while it's hot .  Popular place with people waiting in line to order and pick up , they have an outdoor window you can walk up to and order ."
22,Italian,San Francisco,"Absolutely appalling experience with delivery. They delayed my order by an extra half hour on top of the original quoted hour. When our $40 pizza finally arrived it was the wrong pizza and it was stone cold. I called the restaurant and was put on hold for a manager for nearly 5 minutes. Manager was defensive, saying ""as for the delay and the coldness of the pizza that could just be the delivery driver. We don't have any control over the order once it leaves here."" Which is all fine but the delivery service has a real time map and I know the pizza left there 10 minutes before it got here. The manager said she couldn't get into a computer to check on the order and advised me to contact uber for a refund. No apology until the end of the call, no offer to make it right and deliver the correct pizza, nothing. Horrid service. I had to go order food from our hotel lobby bar."
23,Italian,San Francisco,"Hi Jennifer, weâ€™re sorry to read about your delivery experience with UberEats. Unfortunately, like our management explained, when ordering with a third party app any issues must be resolved with them - we are essentially selling UberEats the order, then they sell it to you with their fees attached.  Weâ€™re sorry that your evening was marred with this experience and hope that your SF trip was enjoyable nonetheless."
24,Italian,San Francisco,"I know pizza. This is by far one of the best pizzas I have ever tasted. They are international award winning, which usually means nothing to me...but they really are champs. A must for any pizza lover. And their dessert is the bomb!"
25,Italian,San Francisco,"Believe the hype. The crowds can be intimidating so definitely use the Yelp waitlist to secure your spot in line - its timing is usually pretty accurate. It's great that they have so many gluten free options, especially the breadsticks! Service can be a little slow when they're packed, but the staff is still pleasant. This place first opened by eyes to Detroit style pizza, and I think it's still the best example of that style in SF. Try the Motorhead and thank me later - it can easily serve 4 hungry people. I've tried a few other types of pies as well, but also find myself coming back to the Detroit style. If they're sold out, I recommend the Sicilian if you're still looking for a thick crust. For non-pizza items, I think I've only tried the fried green beans and they were a really good way to get your, uh veggies in."
26,Italian,San Francisco,"Thanks so much for the super valuable info on our online waitlist, and for the kind words about us introducing Detroit style pizza to SF :) We really appreciate you taking the time to share your experience with us and future diners Matt!"
27,Italian,San Francisco,"After attending an art show, my friends and I were famished. Â They grew up in the South bay so SF is an unfamiliar territory to them when it comes to the food scene. Â ""My friend suggested this pizza place... someone named Tony?"" Â Someone named TONY?! Â *facepalm*. Â Off we went. Coal fired Pizza (popular dish) -- nice sturdy foundation, not too hard or soft. Â Ricotta cheese was slightly sweet which was a nice surprise. Â Loved the minimal sauce. Â Splash on a hint of Tony's chili oil and boom, amazeballs . Great friendly service, good food. Â You better bet they know who Tony is now.."
28,Italian,San Francisco,"My friend picked me up around 4pm at which I thought we were going to head straight to Tony's. Â This place is known to have long lines and if you know me, I get pretty anxious so I like to be somewhere on time if not early. Â I guess it was too early to eat so we rode around and chilled for a bit. Â We arrived at Tony's around 5:30pm, placed our name on the list, and was told that it would be a 30min wait and we should receive a text when our table is ready. Â Simple. Â When we were seated at 6pm, there was a long wait out the door Margherita - LOVED the fresh mozzarella. ENJOYED the light sweet sauce. Â Good portion and quality of ingredients. Â The only downside was the crust. Â I prefer a sturdier foundation and this was just too flimsy for me Meatball Gigante (Wild mushroom, pancetta, cream sauce) - Keyword: GIGANTE. Â This ball was large and in charge. Â Swimming and topped with two different sauces that went really well together. Â The meatball was cooked and seasoned perfectly Caesar Salad - Â Fresh, huge portion. Â I would've preferred more croutons Overall, service was wonderful and the food was great."
29,Italian,San Francisco,"We were craving some pizza in North Beach and came to Tony's as it's always packed and the pizza holds a solid reputation.  We ordered the honey pie. Sweet, savory, and spicy. This was my favorite. We also ordered the Paulie P. Also great. We left satisfied and full.  Only con was choosing outdoor seating which happened to be a table with no heat lamp."
30,Italian,San Francisco,Thanks so much for the review John! Weâ€™re so glad you enjoyed your meal with us and appreciate your feedback as well. We hope to have you in again real soon for another memorable meal :)
31,Italian,San Francisco,"Looking through the menu was fun because there were so many award winning pizzas - we really struggled to choose just 4!  In the end, my party of 10 ordered: 1) Cal Italia: this one was by far my favorite! It was slightly sweet, and the crust was on the thin side, which is my personal preference. It was also unique in the sense that I don't think I could get a pizza like this anywhere else. 2) Coal Fired New Yorker: I also really liked this! They did not skimp on the meat toppings, and the crust was on the thin side as well. 3) Margherita Pizza: this was my second favorite! It had a thin crust, and there was just the right level of sauce. This pizza was light and moist, so it wasn't dry/crispy like the new Yorker. 4) Spicy Grandma: this was personally my least favorite because the crust was on the thick side, and I wasn't a huge fan of the flavor. That said, there were some people in my party who did enjoy this. They don't take reservations, and though we came on a packed Saturday lunch hour, the hostess was able to find a table for the 10 of us! They were extremely patient and kept us updated with the wait time (we waited about an hour). They were also happy to accommodate our odd requests, like cutting each pizza into 10 slices.  I think the Cal Italia and margherita were the only 2 pizzas worth the hype out of the 4 I tried. Therefore, I would've given 4 stars, but the 10/10 service brings it up to 5 :)"
32,Italian,San Francisco,Thanks so much for the awesome review Tiffany! Weâ€™re so happy we were able to accommodate your group and that you all had such a great experience :)
33,Italian,San Francisco,"You can find some good pies in SF, but Tony's is by far the most superior option. They have a wide range of styles to choose from and I think that's why this place is so unique. Whether you want an authentic neapolitan, a coal fired New York pie or even a well done thin new haven style pizza, they have it. I will say I wasn't the biggest fan of the ricotta but the crust was firm and crispy, yet so airy at the same time. Sauce & toppings were all of great quality. Tony's has became a must for me and my friends every time we're in the Bay Area!"
34,Italian,San Francisco,Thanks so much for the review and beautiful photo Justin!
35,Italian,San Francisco,08/20 - Update When to Tony's Great as always but was bummed that they didn't have the Stout Pizza on the menu. Given Covid and trying to accommodate both indoor and outdoor seating (more tables and people) they needed to make some changes right now. We understood and ordered the Honey Pie and Big Kahuna pizza.  This is still my favorite place to go if we are in the city and want pizza.  Given the recent mandates - you will need to provide proof of vaccination if you want to eat inside or sit at the bar. Otherwise they can accommodate you in their outside dining area
36,Italian,San Francisco,This is my favorite place in the city. Great Pizza all different types and all of them are really good. Tonight we had the Stout Pizza (one of my new favorites) I love their Caesar Salad also. Good for 2-3 people.  If you visit Tony's be prepared to wait at least an hour. (Well worth it). Last night the wait was over 3 hours so we found a seat at the bar and had dinner at the bar. Oh I forgot to mention that they have a great bar also.
37,Italian,San Francisco,Wow the seafood here was amazing. Â I had the seared scallops and seafood cioppino. Â It was delicious and would say that it's one of the best cioppino I have had.  Would definitely go back again. Â The service was great and super fast. Â Love this place.
38,Italian,San Francisco,"Good Italian food. No, greatest Cippiono ever. But the check in process is poorly executed. That's all I'm going to say.  Here's what to do for a better wait experience: 1) Make a reservation for three (then when you get there say the other party couldn't make it due to an emergency, etc).  2) Walk up, put your name down, and go run a half Â marathon. Because the wait is that long. And the broth is that good you'll end up eating the bread.  Whatever you do, don't walk around the block or leave your credit card with the guy at the front. It's just wrong."
39,Italian,San Francisco,"Hell to the yes. Â Sand dabs and cioppino. Â Of course the Dungeness when it's in season. Â  It's pretty popular so get reservations in advance. Â  Â  They have outdoor and I door seating. Â  There is a private lot directly across the street so that's convenient if you don't mind paying $20.  Oyster wise, sure they are good here. Â But better deals abound out side of this tourist area. Â Honestly this is the only place I'd recommend in this area surrounded Â by tourist traps."
40,Italian,San Francisco,"Very fresh seafood! And they are right that they have the ""best damn crabs.""  We made a reservation for 5:30pm. When we arrived, they seem to be pretty vacant, but by the time we are done eating at 630, it was jam-packed even with people waiting outside for a table. So definitely make reservations unless you plan to go really early. If you sit inside, be prepared your clothing will smell like it after the dinner. When the restaurant got busy, it became loud too. If you want a quiet table, sitting outside is your best bet. Â The inside does have a cool family owned business vibe, if you are into pub style sitting. We had ""the Best Damn Crab Cioppino"", definitely get it! The seafoods are so good and fresh, especially the crabs. The prawn cocktail has very good and fresh prawns. There are 5 prawns in it. Clam chowder is huge, you might be full after it. Just remember they have other food that tastes better!"
41,Italian,San Francisco,"Wow! This place is absolutely amazing. I can't stress enough how lovely the service was and also the seafood. One thing, please be appreciative of the staff because they are understaffed and are working around the clock. As far as the food, let me tell you all!!!! - Mussel Steamers in broth**  This is a must, if you don't get it, you are missing out! -Linguine with Manila Clams & Shrimp ** This had to be one of the best dishes! - Prawn Saute My friend got this and this was just an okay plate because it was just prawns and veggies.  - Fettuccini Alfredo No fish on this as she couldn't have fish.  As far as drinks: We had red and white. The Sauvignon Blanc was to die for. Thank you again I will be back pretty soon!"
42,Italian,San Francisco,"Food still Great!! When in the mood for great, fresh seafood... This is the place to go. Â They are pricey, so be prepared, but I've never had a bad meal here or to go. Â Owner usually around and staff work will together. Not fancy, just great food... Thank you for being consistent. Â Love the seafood stew, Cioppino heaven."
43,Italian,San Francisco,"Great outside booths, great service, great food! Â This resturaunt is always a hit...unfortunately sold out of ""San Dabs"" , so tried some other substitute fish. Â Fish was good, crab & shrimp cocktail was wonderful...all dishes great, fresh & delicious. Â  Thank you to everyone who supported or visit today. Â Great food ..and very nice outside area..(feels private and nice protection from the wind. Â Nice early evening treat."
44,Italian,San Francisco,"Super great deal on nicely prepared seafood. The sauce is kind of like creativity but are a solid for appealing to the masses. I can't stress how much I appreciate the care that goes into not over cooking the seafood or vegetables. This is also one of the best deals you can get around town. The sea scallops are huge perfectly prepared and you get a whole plate of them with vegetables for $24 unheard of in the city!  Cioppino is insane Filled with seafood and a great bye! The oysters are kind of basic and the small ones are super small but the price is right for the larger ones for sure! Beer and wine are inexpensive. The staff hustles like nobody's business.  I love coming here and am a regular. After thinking about awarding 4 stars since it is not super creative food or concept, not elegant or incredibly gourmet, I decided people need to know that this is the spot to eat authentic San Francisco Seafood in Little Italy and therefore I changed my review to give the 5 stars Sotto Mare deserves!"
45,Italian,San Francisco,"We learned about their ""famous"" cioppino and decided to give it a try. We got there right when it opened at 11:30am and were seated right away. To start off, we had an appetizer of 6 east coast (solei) and 6 west coast oysters (kusshi). Mostly tasted fresh, my husband mentioned a few were slightly ""earthy"" for some reason - slightly lesser fresh. The cioppino seasoning was great, good aromatics, tomato based soup, and lots of garlic. The cuttlefish pieces were a nice touch and delicious. Lots of crab legs. A few mussles and clams. The ""scallops"" were very small, like the size of those pink erasers on top of pencils. The cioppino took a while to come out but it was hot when it did.  We previously had Cioppino at Anchor, Neptune (Boston), and Fog Harbor. This reminded me of Fog Harbor but slightly lesser seasoning. Anchor Cioppino still ranks the top for me, they have stronger seasoning and added fish, which was a great touch. I think if Sotto Mare can add slightly more seasoning and some fish into their cioppino, it'd be much well rounded. Overall, it was great! Would we come back? Maybe. We'd probably try a new restaurant or go back to Anchor for the Cioppino though."
46,Italian,San Francisco,We've been coming to this place for many years. It's definitely the best Italian food in city.
47,Italian,San Francisco,"Sotto Mare Ratings: 4.2/5  Food: 4.25/5 - Came here for their famous ""Best Damn Crab Cioppino"" with other seafood, and I would agree that this place lived up the hype. I got one to share with my boyfriend. The broth was full of aromatic tomato flavor with lots of garlic, well-seasoned and super delicious. Make sure to dip the bread into the broth, it is amazing. The seafood were a good size and fresh; there were lots of crabs, shrimp, mussels, but the scallops was small. As appetizers, we got two east coast and two west coast oysters, definitely recommends the east coast ones, fresher and bigger, but I might just be biased, since I grew up eating east coast oysters. As a group of five, we also ordered a grilled halibut fillet to share. The fish fillet was extremely fresh, grilled perfectly, so the fish was very tender, but it could do some more seasonings. The roasted vegetables that comes with it was just okay, tasted bland, and we didn't even finish that.  Ambiance: 4.25/5 - Located in Little Italy and near Chinatown. This place was very packed, we literally had to sit down in the basement. Upstairs had a bar area, but the space was kind of tight and loud, and same with the outdoor seating. I'd recommend sitting in the basement if you want something more chill. Place is dimly-lit and the entire restaurant was covered with sea-like decorations. I love the fun and casual vibe, and people running in and out.  Price: 4/5 - East Coast oysters were $2.50 and West Coast were $1.50 each. We got a grilled halibut to share for $22.95. Each of the Cioppino was $52, able to share with another person. Not quite sure what's the total price for this meal, because we also got a bottle of Chardonnay. That night, my boyfriend got the check for me, and yes, I'm spoiled. Service: 4.25/5 - Staffs were efficient, fast, and attentive. They were on top of their feet, and service was great. Our staff took our orders, brought out our water, bread, and food in a timely manner. Server also came to take away our trash (shells), and was able to refill our water and bread each time; spot on service and not complaining since they were very busy.  BLUF: Go for The ""Best Damn Crab Cioppino,"" and it definitely was filled with seafood, great portion. Worth the trip, especially if you are a seafood and a pasta lover. This will be a place where I will return and take my friends here if they are visiting SF."
48,Italian,San Francisco,"I was sightseeing the opposite side of the city when I read through the Yelp reviews for Sotto Mare. I knew I had to try it before leaving SF, so I rented a Lime scooter and made the 40 minute trip across town to the restaurant.  I wanted to try their cioppino (after all, they supposedly have ""the best damn cioppino in San Francisco""), but was disheartened when my waitress told me I couldn't order a half size. I was eating alone and would be flying out right after my lunch, so I didn't want to order the $50 cioppino that's meant to be shared by two people. I ended up ordering the sea scallop sautÃ© dish instead.  Its wonderful garlicky sauce had me licking my fingers and using my bread to wipe the plate clean! The scallops were very big and pleasantly tender, although some of them were gritty and caused me to feel like I was chewing on sand. It was an uncomfortable feeling that perhaps could've been avoided by rinsing them better, but I enjoyed my meal nonetheless.  I would have rated my experience five stars if the scallops hadn't been a bit gritty and if the restaurant offered a half-size option of their cioppino. I'm disappointed I didn't get to try their signature dish but hopeful I'll get to try it on my next trip here."
49,Italian,San Francisco,"This is a competitive neighborhood for Italian food and the only reason I cut off one star because I still have a better place to dine just one block away.  Sotto Mare was CROWDED! The restaurant is just too small to accommodate more customers and being seated right at the entry of the restaurant, 5 of us, two small tables put together, we really just ate and left - didn't want to hang out and chat as space was not comfortable. Food was really good! I have to give it to them, it's how the overall 4 stars was concluded. I would definitely be there often for the food. Service was pretty much none. I thought they were very understaffed and busy.  Compare to another place I like better one block away, I thought they could've improved on dining space and service."
50,Italian,San Francisco,"This is my 1,000th Yelp review and it's fun that it's for a restaurant in San Francisco where Yelp is headquartered! They don't take reservations for less than three people so you have to put your name down on the list and they will call you, not text you, when your table is ready. Â The wait wasn't too long on a Tuesday night, about 30 minutes. APPETIZERS: Cold Cracked Dungeness Crab Half - MP $29 *this was my first time ever having Dungeness crab and it tasted just like snow crab legs Blue Cheese Wedge Salad $9 *your typical wedge salad, would probably add bay shrimp or crab next time instead of getting a separate order of crab ENTREE: The ""Best Damn Crab Cioppino"" with seafood ~ enough for two! ~ $49.95 *there's a tremendous variety of seafood including crab legs along with penne pasta (surprise! at the bottom of the bowl), all of the seafood was cooked nicely and the tomato base was a little watery for me but it was the perfect size to split WINE: I was a bit disappointed that they had such a small wine selection especially with California having so many wines. Â I had the Sangiovese for $9 and the Zinfandel for $10 and both were just ok. Â  SERVICE: We sat at the bar and service was a little difficult because everyone had their backs to us. Â It was worth a visit while in Little Italy but I'd probably try another Italian restaurant next time I'm in the area."
51,Italian,San Francisco,"I started off with a house salad for $6.50 that looked very simple, but the classic dressing and ripe tomatoes made this a fresh way to start off your feast. Yes, the crab cioppino lived up to its reputation as the best, for $49.95, it was a cauldron of crab, shrimp, mussels, clams, calamari, and scallops on a bed of penne that could easily be 2 meals if you ate the penne (I did not)."
52,Italian,San Francisco,"I loved eating here so much. The food came out exceptionally quickly and the flavors were robust and delicious.  We had the lobster ravioli ( it's a bit sweet so if you not into that heads up), then we had oysters ( it felt a bit too creamy .. not the freshest) the brut Prosecco ( loved it and it sweet at all), crab Louie salad, sand dabs, and a cup of chowder to share.  It was a feast no need to say. My fave was the sand dabs.  Metered parking can be tough, plan time for that.  The vibe: old school San Franciscan Italian - there are lots of historical photos on the walls. I felt as I time traveled. I don't think there are many restaurants like this in SF as many goes out of business or gets replaced by something new and modern.  I def recommend for both: tourists and locals.  Will come back."
53,Italian,San Francisco,"Food is my love language, and Sotto Mare serves pure love. Â  DINERS TIP- make reservations. Â They will only book for three or more in your party. Â They check vaccination cards and ID's. Â  We have mad love for this family owned/run business. Â  This is where you go when you want to feel nonna's love. Â This is where you go when you want to share the table with family and friends. Â This is where food is love. Â  We started our meal with oyster shooters. Â You need this in your life. Don't pass these up. Â This is an Italian fish house, and you should enjoy it all. Â  I love that olive oil and balsamic vinegar is readily available at the table for the lovely bread basket that magically appears while you're perusing the menu. Â  The sea scallops are like butter. Â They'll melt in your mouth. Â To say that they're amazing is an understatement.  Two words - Crab Diavolo. Â You must try this. Â Lovely crab legs bathing in garlic, butter, over perfectly made linguine. Â It's a perfect dish. Â Perfectly plated. Â Perfectly delicious. Â Perfectly pleasing to your tummy. Â It was so delish, we had to sop up that deliciousness with the extra bread. Â Damn delicious. Â  We wanted to try the Cioppino. It's on our must try list. Â Pictures don't do this spectacular looking dish justice. Â Everyone orders it. They say it's enough for two. Â It's definitely enough to share with a few more. Â  The staff is amazing. Â  Attentive. Â Sweet. Â They all make you feel like you're at home. Â  We were celebrating a special birthday, and they graciously kept the cake in the back for us. Â They helped us sing happy birthday, and the nearby tables all joined in. Â Thank you for making the celebration extra special. Â  Parking is impossible. It's little Italy. Â The push is worth it. Â The food is worth it. Â It's damn delicious. Â  Make those reservations. Â Go often. Â Support locally owned family business. Â  Mangia!!"
